1,stake1uxd2wmke9kdh22ug8r9cqsnju92qlj47g293q6uzll3epvcwwtx4g,457,2091836921680,1,1703687324758
2,stake1ux4ytr7z7vrf0t76kt5vvhrjyj072edpjar0zkwrn8wgarczx6vvq,457,707962030111,1,1703687324760
3,stake1uxvcuzrg0u4jsfdsqzs2d4z28n3xk6ttjm5h62lrccsfkggnms5td,457,697220751567,1,1703687324761
4,stake1u8ljz9n0y8p28z52sgh5exw75saje6yd2xhzhkhrfvg46pgntlw2t,457,601439590978,1,1703687324761
5,stake1uyny9094txnpfjqvh72rpfurt8p4lmy6pcstfa9ep2z549c7jpc4j,457,502785984746,1,1703687324761
6,stake1u9dqgf6dv9wnkzfzk0gyqhcmjldltzker2jrvl5h37q2rws2ur9kz,457,404277639358,1,1703687324761
7,stake1ux4y0unxzg54eg3c0h3m03xpyarxd5rqqq339ja89s4mltsyy0ce6,457,354646249532,1,1703687324762
8,stake1u9vdk6p3j9xmla7c3e9etv4kk6rje70csevtkc4dvkfmz8cmw8pmg,457,350265907553,1,1703687324762
9,stake1uye2rghgqtn3zcxjkg4ngfu7vs0fzynmdpegemxgfxgp2gqu7vf6g,457,344042619465,1,1703687324762
10,stake1uxw7as64jxvxyz25xw5e5p5z7fss5rmnlk70hpq6sd869vq4z2e4c,457,328471965654,1,1703687324762
11,stake1u9sh00qg3k6nmwhnle3v9tjmagnrgest49g6uunnhct29nqk5dhxw,457,301764438673,1,1703687324762
12,stake1ux6ms2k0r9a38c7raupnxxjwefe0mqjg57rd0t4kc5ky7nc2cffcg,457,276175744042,1,1703687324762
13,stake1u8my0272h5jq8d52kvt9muqrkh0tf3e3rjz2m756jahwgugrhqa70,457,270007384142,1,1703687324762
14,stake1uxgswrf4tpmp8u07vvfwr8v83fk85xzspsqtqn6d25g2kpsuu9pz2,457,245811629848,1,1703687324762
15,stake1ux5xegmme76tmyg984amztwp5un9twzwulteqt8nqsypq7ce9a2et,457,233892562540,1,1703687324763
16,stake1uyhdu8ae3km6z6n7fuz38t0g65vlc5sqntykt02cqkugrjg3ypu4w,457,219247940298,1,1703687324763
17,stake1ux25ddxzlm9p657cau2qmdhxvaumfuvu23nrdwfrjqlpp2s9593pg,457,204747399424,1,1703687324763
18,stake1uxyg6prxwmjp0z0apmukmty2z7xfmv8qdu25jfnru8k9s8g5cetet,457,201156632864,1,1703687324763
19,stake1u9f78dqxrz88yumd3500stvxn6ku0xapnnc6w2e9k2dtxks8qsgqz,457,191025757326,1,1703687324764
20,stake1uxtu3suhmwe7vxd5scmm5x6h9g08mkeum0ndyuswefs00vcuwxux3,457,180833265341,1,1703687324764
21,stake1ux5wj29jg2fs8v2aqs3fapzxmp06qrymjhn4vvqsmjc4msg2h7pwq,457,155257604342,1,1703687324764
22,stake1u8tgf7mwgfkm9m3sm39v544w86gfcmh40wdw88hs2dh39fs4c46pw,457,151080174892,1,1703687324764
23,stake1uyuax60wh67uyvshnlh3x93ee9um29du44v0wwhzxp5q2eqpsnknf,457,143847908631,1,1703687324764
24,stake1uxve5y6890a2a69uez396mdzlm0lvf5es9r3xvtnutcstxchjhcdc,457,143584383825,1,1703687324764
25,stake1ux3a6rwvw7wxfd5snksvzfdd42s75umwn7ar5pmdrzhc3rgcvgjkj,457,141218284291,1,1703687324764
26,stake1uyd3j2s90kl5fhug6t8fe7ra0e0cqgz9rh7a2ext5x5nlfs78w5cz,457,137282188413,1,1703687324764
27,stake1uxqfzmlhsxr3r9snwm77lh6f2g4g9vd4fj8zjqc8kglheqsu4eqda,457,131634528045,1,1703687324764
